economy,time,Inversion_Extranjera_Pct_PIB,Inflacion_Pct,Efectividad_Gobierno,Uso_Internet_Pct,Exportaciones_Pct_PIB,PIB_PPP,Matricula_Primaria_Pct,Fuerza_Laboral_Total,Esperanza_Vida_Total,Poblacion_Total
HND,YR2019,3.83846408231678,4.36587159819267,-0.619122743606567,39.3884,40.2189637388964,62287104477.5612,,4326439.0,72.124,9943633.0
HND,YR2020,1.0106822391556,3.46841177951184,-0.645809412002563,45.2483,35.8751401030378,56703014340.7969,,4137487.0,70.864,10119640.0
HND,YR2021,2.84361329738544,4.48087963413445,-0.819059908390045,51.9516,39.3653983599255,63827909343.1217,,4395792.0,69.492,10289877.0
HND,YR2022,2.41292398026651,9.08963911525025,-0.86729633808136,56.3896,42.4391817948962,66472658301.8488,,4588868.0,72.715,10463872.0
HND,YR2023,3.16136364280263,6.66325180347457,-0.795222759246826,58.2789,37.3686804713719,68849619261.4123,,4213517.0,72.884,10644851.0
HND,YR2024,3.52903749551745,4.60621098127107,,,33.5491009940495,71296514097.7746,,4295619.0,,10825703.0
HRV,YR1990,0.0,500.000000000001,,0.0,,111788956304.388,,2205287.0,72.1704878048781,4777368.0
HRV,YR1991,0.0,122.222222222221,,,,88214151476.2182,,2164697.0,72.1853658536586,4689022.0
HRV,YR1992,0.122397069887752,625.000000000001,,,,77881371642.6487,,2100893.0,71.2414634146342,4575818.0
HRV,YR1993,1.28055940790311,1500.0,,0.0972,,71630938389.0831,,2100259.0,71.5224390243903,4600463.0
HRV,YR1994,0.759752677889016,107.327586206896,,0.268,,75836014467.7974,,2111599.0,71.8034146341463,4652024.0
HRV,YR1995,0.474491777505383,3.95010395010402,,0.514,27.3067083692476,80955486928.4473,,2084050.0,72.0843902439024,4620030.0
HRV,YR1996,2.03937155501268,4.29999999999995,0.102206021547318,0.859,30.307266530954,85901042121.7345,,2042400.0,72.3653658536585,4557097.0
HRV,YR1997,2.46740820769145,4.17066155321188,,1.73,31.0443918136812,91199410279.8647,,2018865.0,72.4951219512195,4534920.0
HRV,YR1998,3.87820919583407,6.39668660837554,0.0380356423556805,3.27,29.1364523767019,93252927257.8378,83.99954,2004029.0,72.3170731707317,4532135.0
HRV,YR1999,6.11826637175643,4.01913875598086,,4.41,30.1371346960074,92461494858.7693,86.00243,1983687.0,72.6419512195122,4512597.0
HRV,YR2000,4.58593627511279,4.61131554737801,0.363394379615784,6.64488,35.0895248860295,95184719949.8102,87.71651,1953924.0,72.8078048780488,4468302.0
HRV,YR2001,4.4945739209067,3.77670246665889,,11.5586,37.1339109160715,98146140185.6086,89.95082,1869944.0,74.5129268292683,4299642.0
HRV,YR2002,3.66542521482355,1.67178437393383,0.328575700521469,17.76,35.8915467723184,103841882874.158,91.81793,1859219.0,74.7173170731707,4302174.0
HRV,YR2003,5.23880665324196,1.76733780760629,0.318801134824753,22.75,35.5463061278995,109624186064.388,93.61944,1865731.0,74.6139024390244,4303399.0
HRV,YR2004,3.14124376125562,2.05539679050328,0.44430086016655,30.91,36.5616861872098,114196046189.624,,1912837.0,75.520243902439,4304600.0
HRV,YR2005,4.03155518239355,3.31717824448045,0.455620646476746,33.14,36.4026517230106,119137396382.211,90.43858,1910033.0,75.2446341463415,4310145.0
HRV,YR2006,6.74944057100655,3.18982591472949,0.555540442466736,37.98,37.5454017738774,125176563584.607,90.07755,1894312.0,75.8368292682927,4311159.0
HRV,YR2007,7.8356534436636,2.89928275583388,0.456446975469589,41.44,37.4657619412482,131497074208.533,89.78888,1924883.0,75.7056097560976,4310217.0
HRV,YR2008,7.66671719087897,6.07696838798354,0.572743833065033,44.24,35.9749854358831,134091340624.888,88.02296,1934423.0,75.9121951219512,4309705.0
HRV,YR2009,4.92586080575553,2.37852845904674,0.585426390171051,50.58,32.1010019127907,124956619900.905,85.8984,1932994.0,76.1682926829268,4305181.0
HRV,YR2010,2.61983048198582,1.03055505333574,0.581434488296509,56.55,35.5033872521726,123287141074.86,85.81516,1911488.0,76.4756097560976,4295427.0
HRV,YR2011,1.98600595263882,2.2727272727273,0.502175211906433,57.79,38.0518319469999,123150407347.496,87.64469,1880052.0,76.7756097560976,4280622.0
HRV,YR2012,2.54586969790822,3.41207349081358,0.675028204917908,61.94,38.7038057097043,120394998753.491,89.14168,1857929.0,77.1682926829268,4260368.0
HRV,YR2013,1.59393965737626,2.21658206429779,0.675364792346954,66.7476,39.4693627523811,120234095970.661,88.65935,1830102.0,77.5707317073171,4233922.0
HRV,YR2014,5.34793327281585,-0.215196159576268,0.676334917545319,68.5679,42.4171997991204,119563558937.684,88.74208,1872249.0,77.7243902439024,4201598.0
HRV,YR2015,0.95816964866459,-0.464499004644911,0.457353413105011,69.845,45.4311091839526,122337417874.594,88.94188,1866214.0,77.2756097560976,4151725.0
HRV,YR2016,2.99037748818897,-1.12500000000002,0.422308266162872,72.6973,46.6202151865087,126578196928.422,87.6378,1796035.0,77.9219512195122,4106867.0
HRV,YR2017,3.24019258507582,1.12937210282347,0.535491704940796,67.0962,48.9162774434385,130734978355.572,88.0407,1777161.0,77.7268292682927,4041407.0
HRV,YR2018,2.66912322417943,1.50012501041756,0.513932764530182,75.2946,49.1111176905304,134540772847.904,,1739585.0,77.919512195122,3988775.0
HRV,YR2019,6.47286243805983,0.771820346498019,0.456785351037979,79.0798,50.4918641373337,138713591027.11,,1721494.0,78.2243902439024,3949390.0
HRV,YR2020,2.53925892567448,0.154811374562106,0.424775809049606,78.3209,41.2803181137203,127185293106.507,,1708121.0,77.5243902439024,3914206.0
HRV,YR2021,7.42754516764421,2.55450699642041,0.552374601364136,81.254,49.78694322358,143251617912.158,,1724158.0,76.4243902439025,3878981.0
HRV,YR2022,5.51626974323097,10.7805806758686,0.581313610076904,82.0716,59.5120446927421,153701040477.689,,1740579.0,77.5756097560976,3855641.0
HRV,YR2023,3.90300483680134,7.9412817758683,0.712653696537018,83.2412,52.5676679699973,159482728607.382,,1731721.0,78.4731707317073,3859686.0
HRV,YR2024,5.01735082932958,2.97200477643618,,83.6324,50.1410891949889,165585952461.806,,1733371.0,,3866200.0
HTI,YR1990,0.258373747832002,21.2760320067832,,0.0,11.9101836010311,27136905068.3272,,2660277.0,53.215,6854441.0
HTI,YR1991,-0.0518199955744869,15.4199073669492,,,10.3114454832107,27647226704.8364,,2700760.0,53.524,6995450.0
HTI,YR1992,-0.0974689186316196,19.358494654122,,,7.5715114031697,26179177511.8748,,2742384.0,54.041,7136571.0
HTI,YR1993,-0.149074637768759,29.7059715065172,,,10.8453501424747,24758617851.7691,,2785468.0,54.478,7278181.0
HTI,YR1994,-0.129176969241841,39.3316195372753,,,6.42072655589975,21799807213.997,,2829754.0,54.731,7419771.0
HTI,YR1995,0.2630350503705,27.6081851727601,,,9.13356386088413,23957488365.0205,,2875635.0,55.582,7562546.0
HTI,YR1996,0.141013763586083,20.5835962145112,-0.998445451259613,0.00748,11.3276309301777,24949513653.4341,,2918130.0,56.111,7707557.0
HTI,YR1997,0.11979817057364,20.5590073395833,,,10.4525423101137,25624326624.8798,58.11227,2962274.0,56.675,7854298.0
HTI,YR1998,0.288944097337968,5.26903547042201,-1.17352044582367,0.024,9.90047145102148,26183408517.3625,,3007854.0,57.137,8002143.0
HTI,YR1999,0.722243133970601,3.00439421550734,,0.0707,12.2491119646519,26893043825.7815,,3054962.0,57.692,8151296.0
HTI,YR2000,0.194464980712557,9.33322197565603,-1.24061620235443,0.231271,7.35798043194839,27127029243.7289,,3103912.0,58.175,8303151.0
HTI,YR2001,0.0694886389960982,13.31672224251,,0.340832,7.0257750983534,27034051925.2068,,3189161.0,58.591,8455918.0
HTI,YR2002,0.0918488613041635,7.03287406224601,-1.35697281360626,0.893433,6.28442947052392,27318401526.5276,,3277860.0,59.041,8607641.0
HTI,YR2003,0.272084819262136,28.6995777887374,-1.48065805435181,1.64736,9.27243551684809,28269294909.9375,,3370045.0,59.44,8759912.0
HTI,YR2004,0.0969221359795515,21.0318339277222,-1.71339082717896,5.40126,8.37501274392717,27896746096.0616,,3464730.0,58.517,8910263.0
HTI,YR2005,0.369835650694654,13.973008326384,-1.33601558208466,6.3762,8.60730926012051,28753782502.5757,,3562527.0,60.318,9061273.0
HTI,YR2006,2.10244121995639,11.3452152244299,-1.29662132263184,6.796,9.02116806690294,29262365203.9414,,3671852.0,60.74,9216562.0
HTI,YR2007,0.807269738778004,6.55722772638066,-1.31829845905304,7.2,8.4436893222519,30639607183.4413,,3782583.0,61.09,9373296.0
HTI,YR2008,0.285633151798952,15.2817744823772,-1.30567097663879,7.6,8.79139007136153,31454017841.5056,,3894117.0,61.28,9530774.0
HTI,YR2009,0.478313239983432,0.393886040173341,-1.50691092014313,8.1,8.91611581819929,33306778686.8813,,4006423.0,61.694,9689581.0
HTI,YR2010,1.50093014768549,4.82734190074673,-1.64757931232452,8.37,8.57028815816493,31424442247.6274,,4101260.0,45.577,9803294.0
HTI,YR2011,0.91476918408797,6.33279483849042,-1.69178152084351,9.0,10.0831141670054,33026527418.454,,4183503.0,61.581,9914904.0
HTI,YR2012,1.13794476642421,5.01804155429246,-1.65928363800049,9.8,9.65509365703807,33192460751.8599,,4271464.0,62.273,10069771.0
HTI,YR2013,1.0865204500402,4.76502404779142,-1.59057712554932,10.6,10.5162857583955,34627963021.7439,,4369663.0,62.624,10222362.0
HTI,YR2014,0.653599798370867,3.43816659958601,-2.08582854270935,11.4,10.9748356235428,35628286097.8159,,4464221.0,62.969,10373235.0
HTI,YR2015,0.711667596569424,6.73184069658997,-2.10139346122742,14.2,11.767746984448,36127082106.2484,,4555150.0,63.224,10523242.0
HTI,YR2016,0.745596209929376,11.5029073942666,-2.17236351966858,22.8,11.6019709432331,36781873937.1087,,4646330.0,63.325,10671457.0
HTI,YR2017,2.48360915333592,10.6800887242584,-2.12821841239929,27.2,11.0034703442067,37705198778.8703,,4737633.0,63.832,10817754.0
HTI,YR2018,0.640093066153268,12.4814111170435,-1.96603763103485,32.4736,10.7808225917355,38334050214.651,,4826045.0,64.077,10962362.0
HTI,YR2019,0.499464210439719,18.7037825672506,-2.06711339950562,39.262,10.5576734334849,37673517346.0401,,4904263.0,64.328,11105163.0
HTI,YR2020,0.17231607778598,22.7963113642528,-2.11331915855408,,7.65100448067923,36428217169.5539,,4942605.0,63.773,11243848.0
HTI,YR2021,0.244929572826407,16.8415240198785,-2.22115731239319,,7.11472754466108,35773150437.4447,,5048599.0,62.613,11374586.0
HTI,YR2022,0.194598953085393,33.98393194707,-2.22816133499146,,7.23876011586942,35171451781.8879,,5122685.0,63.948,11503606.0
HTI,YR2023,0.119129583029912,36.8135162780854,-2.22533392906189,,5.27068998656754,34515896648.3184,,5199900.0,64.936,11637398.0
HTI,YR2024,0.0792936453462934,26.9490564091987,,,3.40077493286271,33076710100.7338,,5281030.0,,11772557.0
HUN,YR1990,1.60625096175536,28.3695996532777,,0.0,,220934829084.705,,4272444.0,69.3156097560976,10373988.0
HUN,YR1991,4.19344457967971,34.8175429072704,,0.00338,28.710600330961,194661168931.908,,4272133.0,69.3770731707317,10373400.0
HUN,YR1992,3.80665641868209,23.6557207806552,,0.0484,27.5595708401719,188696399653.007,,4282504.0,69.1170731707317,10369341.0
HUN,YR1993,5.83689757941666,22.4642346133809,,0.193,23.1454729965833,187609303620.644,,4293531.0,69.1012195121951,10357523.0
HUN,YR1994,2.64174100369922,18.8680749869283,,0.484,25.350032297858,193138439758.674,91.54598,4302867.0,69.469756097561,10343355.0
HUN,YR1995,10.3142923372639,28.3054683706654,,0.677,39.1102749102395,196015286022.694,90.50608,4308213.0,69.7917073170732,10328965.0
HUN,YR1996,7.02257505750731,23.4690301919185,0.863268733024597,0.969,41.7711238743212,196213720583.542,78.42221,4311472.0,70.3287804878049,10311238.0
HUN,YR1997,8.78533630127407,18.3050744143799,,1.94,47.8429419192775,202056727892.303,87.00003,4315096.0,70.7024390243902,10290486.0
HUN,YR1998,6.68585430137196,14.153789654534,0.936182856559753,3.89,52.884895311527,209832089294.834,86.77309,4317826.0,70.5578048780488,10266570.0
HUN,YR1999,6.88558157302498,9.99774409303368,,5.86,55.5729749592902,216307629516.242,87.14489,4326688.0,70.6770731707317,10237530.0
HUN,YR2000,5.81207210516034,9.80361016908125,0.999929845333099,6.99968,66.7818415655251,225845444094.298,87.82211,4351495.0,71.2463414634146,10210971.0
HUN,YR2001,7.54426473166249,9.11680911680911,,14.5286,64.7946703854209,235019345142.265,88.60332,4385520.0,72.2487804878049,10187576.0
HUN,YR2002,5.38678090915431,5.26544821583985,0.991949141025543,16.67,58.0673383688733,246135913654.059,89.1568,4410687.0,72.3487804878049,10158608.0
HUN,YR2003,4.88025299452783,4.66101694915254,0.827253758907318,21.63,56.3436633595853,255830659917.208,88.63265,4425344.0,72.3,10129552.0
HUN,YR2004,4.36291277823617,6.74434679569469,0.801826775074005,27.74,59.5641177697341,268527856282.214,88.68183,4444289.0,72.6487804878049,10107146.0
HUN,YR2005,24.3060288068427,3.56151711378352,0.7481929063797,38.97,62.5215212771297,280075314531.929,89.3733,4457206.0,72.6487804878049,10087065.0
HUN,YR2006,16.1574876503265,3.93032603841001,0.839411973953247,47.06,73.8064864785301,291093285910.058,90.61516,4467137.0,73.0975609756098,10071370.0
HUN,YR2007,50.4065230275136,7.9587451654491,0.691066801548004,53.3,77.8221656386034,292060747073.055,89.72605,4461875.0,73.1512195121951,10055780.0
HUN,YR2008,47.2364211896638,6.0425125388106,0.695977866649628,61.0,79.2039448630126,294962186846.607,91.18075,4450530.0,73.7024390243903,10038188.0
HUN,YR2009,-2.28280495631196,4.21171171171171,0.66804838180542,62.0,74.3529496218046,275081245566.525,91.91353,4402144.0,73.9048780487805,10022650.0
HUN,YR2010,-15.8854380283339,4.85555795691956,0.644822657108307,65.0,81.2535035455015,278018977603.287,92.05381,4435814.0,74.2073170731707,10000023.0
HUN,YR2011,7.45442145492374,3.9299209893507,0.65021163225174,68.02,86.1931503181868,283347792830.222,91.45924,4450839.0,74.8585365853659,9971727.0
HUN,YR2012,8.30549850772091,5.65214517088646,0.608617842197418,70.58,86.0876097061215,279552393162.825,90.78135,4486299.0,75.0634146341463,9920362.0
HUN,YR2013,-2.74986395257085,1.73319984983101,0.678418397903442,72.6439,85.3937852070622,285233372770.368,90.77126,4521399.0,75.5658536585366,9872734.0
HUN,YR2014,9.1265022330579,-0.227566270988219,0.582895636558533,75.6532,87.0271641102673,297596395848.786,91.07825,4626724.0,75.7634146341463,9833038.0
HUN,YR2015,-4.36725590978759,-0.0616446800641672,0.509736955165863,72.8347,87.4348841373907,308487876817.988,91.23812,4708658.0,75.5682926829269,9797755.0
HUN,YR2016,53.8467636785014,0.394769306686392,0.457127034664154,79.2594,86.1114634598119,316010789936.444,91.39837,4779137.0,76.0634146341464,9759755.0
HUN,YR2017,-8.6313549623639,2.34824281150154,0.481280267238617,76.7505,85.7461533449483,329043656039.943,90.83399,4806029.0,75.8170731707317,9726756.0
HUN,YR2018,-40.1082460169744,2.85024792594646,0.443152636289597,76.0744,83.3967795001256,347490297930.843,,4839101.0,76.0658536585366,9706964.0
HUN,YR2019,59.5775493833952,3.33858635382008,0.450478911399841,80.3717,81.065700696964,365133023043.188,,4846709.0,76.3195121951219,9694824.0
HUN,YR2020,105.635755544096,3.32674385766738,0.538535594940186,84.7712,78.0879317443048,349290903827.747,,4833474.0,75.419512195122,9670419.0
HUN,YR2021,18.2639108972104,5.11096534382855,0.596821069717407,88.6408,79.4114343821378,374519891736.617,,4872306.0,74.0658536585366,9630932.0
HUN,YR2022,-1.08324491969384,14.6081439492433,0.533869922161102,89.1428,89.7719474858873,390071382981.057,,4918086.0,75.8682926829268,9605074.0
HUN,YR2023,-33.1910318158224,17.1249659678737,0.372758895158768,91.4501,81.23463230178,386884080960.455,,4967071.0,76.7707317073171,9592186.0
HUN,YR2024,-27.9229280333136,3.70370370370369,,93.779,75.3908902777126,389051087730.184,,4953805.0,,9562065.0
IDN,YR1990,1.02976494269192,7.81919756505635,,0.0,27.3057589781449,894210723157.611,96.23255,78081179.0,63.249,183501098.0
IDN,YR1991,1.2707722797342,9.41906784347004,,,28.3512610672578,956018414859.16,95.32152,79624184.0,63.703,186778238.0
IDN,YR1992,1.38798883350104,7.52351006242677,,,30.3074635078275,1018135773666.7,94.45806,82135691.0,64.182,190043744.0
IDN,YR1993,1.26830064559013,9.6719108926401,,,26.7548134217247,1084278028744.42,93.25455,83361608.0,64.851,193305168.0
IDN,YR1994,1.1922519299764,8.53199829189143,,0.00106,26.5114278515733,1166032278706.76,93.78734,87006941.0,65.041,196591828.0
IDN,YR1995,2.15007984011937,9.42030300572996,,0.0261,26.3121650131426,1261880218291.6,93.61081,89218352.0,65.263,199888057.0
IDN,YR1996,2.72419788646708,7.97328096513346,-0.705335676670074,0.0566,25.8245519820943,1360536374441.61,92.51603,91432137.0,65.465,203204348.0
IDN,YR1997,2.16779685196237,6.22615154887214,,0.195,27.8592432831317,1424479935803.67,92.46189,92859996.0,65.774,206536095.0
IDN,YR1998,-0.252290447660406,58.4510413515526,-0.694517493247986,0.255,52.968134566078,1237492364936.66,,95861387.0,65.942,209826788.0
IDN,YR1999,-1.33257354110795,20.4778324428892,,0.444,35.5141290838601,1247282489798.42,,98430560.0,66.001,213004668.0
IDN,YR2000,-2.75743993350903,3.68862037056682,-0.366054028272629,0.925564,40.9773084738704,1308649633293.18,,101308307.0,66.292,216077790.0
IDN,YR2001,-1.85568619300523,11.5001160550887,,2.01861,39.0321390955111,1356329843593.82,91.94318,102354432.0,66.583,219097902.0
IDN,YR2002,0.0741516383181159,11.9001200338414,-0.550523042678833,2.13414,32.6876208878375,1417357571125.18,91.32723,102498864.0,66.954,222088495.0
IDN,YR2003,-0.254256320381005,6.75731256333564,-0.596454501152039,2.38702,30.4776547809661,1485112494798.99,90.64128,103909546.0,67.134,225048008.0
IDN,YR2004,0.738243979887563,6.06406189133648,-0.490505009889603,2.60029,32.2166946182599,1559826632354.02,89.73712,105759801.0,65.521,227926649.0
IDN,YR2005,2.91611483313067,10.4532001873347,-0.502644717693329,3.60202,34.0672676279992,1648620875616.96,88.93075,105482562.0,67.531,230871650.0
IDN,YR2006,1.34794264068931,13.108670985346,-0.348611891269684,4.76481,31.0347163143166,1739310715105.45,91.79173,106957017.0,67.664,233951652.0
IDN,YR2007,1.6030105718879,6.40656087966005,-0.307463616132736,5.78627,29.4357184851264,1849670366569.78,93.81578,112145843.0,67.914,237062337.0
IDN,YR2008,1.82632902403998,10.2266663272483,-0.262719124555588,7.91748,29.8082841673732,1960904059994.01,93.13418,114200383.0,68.085,240157903.0
IDN,YR2009,0.90391941965406,4.38641311792074,-0.330059111118317,6.92,24.1591196686279,2051671782944.75,93.76106,115441860.0,68.267,243220028.0
IDN,YR2010,2.02517914569356,5.13420639015885,-0.266941010951996,10.92,24.2990309366408,2179364842980.24,94.22952,118205102.0,68.364,246305322.0
IDN,YR2011,2.30298429381592,5.35604849112582,-0.321591943502426,12.28,26.3273530888836,2313826950890.82,93.73808,120648289.0,68.629,249470032.0
IDN,YR2012,2.30978031853073,4.2795142691943,-0.330479681491852,14.52,24.5943787881769,2453351888053.6,92.85318,123448397.0,68.862,252698525.0
IDN,YR2013,2.55135633401058,6.41249457900391,-0.244262352585793,14.94,23.9235763793605,2589691121689.59,90.5756,124097473.0,69.064,255852467.0
IDN,YR2014,2.81997260412102,6.39492882396559,-0.0666907653212547,17.1432,23.6659845969367,2719348369403.8,90.00059,125645513.0,69.292,258877399.0
IDN,YR2015,2.29761639380441,6.36312061196646,-0.325818121433258,22.0627,21.1601792598059,2851952560361.74,,127301276.0,69.52,261799249.0
IDN,YR2016,0.487372471368879,3.52580452815451,-0.0507822521030903,25.4474,19.0889938536664,2995493305785.44,92.77266,128501300.0,69.733,264627418.0
IDN,YR2017,2.01948919812582,3.80879857691949,-0.0197342690080404,32.3358,20.1773044351106,3147358403078.01,94.09782,130940742.0,69.953,267346658.0
IDN,YR2018,1.81428979349441,3.19834755924996,0.141379877924919,39.9046,21.0027464972455,3310211902647.8,93.4963,134532894.0,70.08,269951846.0
IDN,YR2019,2.23336204282241,3.03058460941661,0.138700008392334,47.6906,18.5915277970883,3476360960874.61,,137425585.0,70.349,272489381.0
IDN,YR2020,1.81058402027127,1.91983527270793,0.31706503033638,53.7265,17.3311682848923,3404556313997.13,,137375390.0,68.817,274814866.0
IDN,YR2021,1.7878556314554,1.56007882983334,0.346443444490433,62.1045,21.4165556390653,3530623140454.75,,135672770.0,67.452,276758053.0
IDN,YR2022,1.87264100861425,4.20946463714784,0.436147511005402,66.4846,24.5029116862832,3718000273848.35,,139637843.0,70.925,278830529.0
IDN,YR2023,1.57116694173474,3.66938654859761,0.58032637834549,69.2084,21.7538472039177,3905722974651.64,,141349381.0,71.146,281190067.0
IDN,YR2024,1.73651146010755,2.18151273615189,,72.7808,22.18331286866,4102194303076.81,,143143940.0,,283487931.0
IND,YR1990,0.0737400205365026,8.9712325027325,,0.0,7.05335023414457,1905660987236.34,77.12007,307787048.0,58.618,864972221.0
IND,YR1991,0.0272255401825463,13.8702461773683,,,8.49424077053547,1925800611593.23,,315788431.0,59.032,883927600.0
IND,YR1992,0.0959419487133587,11.7878170418134,,0.000111,8.84292692502088,2031380627684.13,,323960205.0,59.445,902957070.0
IND,YR1993,0.197056426383431,6.32689048779867,,0.000218,9.83421745486326,2127886975436.52,,332310093.0,59.823,922118387.0
IND,YR1994,0.297386581392873,10.2479355556119,,0.00107,9.8880849164454,2269581353432.3,,340802039.0,60.237,941163767.0
IND,YR1995,0.594986329567616,10.2248861637544,,0.0262,10.8439680350622,2441490607802.2,,351330547.0,60.63,960301044.0
IND,YR1996,0.617479351603705,8.97715233826453,-0.111606687307358,0.0463,10.3851692716063,2625811484450.37,,362330724.0,61.027,979678458.0
IND,YR1997,0.860208959660141,7.16425211462724,,0.0708,10.690717318379,2732152145428.85,,373667535.0,61.439,999133762.0
IND,YR1998,0.625286204187864,13.2308389767977,-0.11445739865303,0.139,11.0184691793102,2901119794984.25,,385347723.0,61.852,1018665080.0
IND,YR1999,0.472644191458928,4.66982038037594,,0.273,11.4520646128009,3157745760533.79,,397354085.0,62.284,1038225823.0
IND,YR2000,0.765211694280817,4.0094359104519,-0.187351524829865,0.527532,12.9972363113479,3279034495943.53,79.50755,409617771.0,62.749,1057922733.0
IND,YR2001,1.05638020993358,3.77929312235637,,0.660146,12.5583796339108,3437214013863.84,79.37586,418764922.0,63.158,1077898575.0
IND,YR2002,1.01156946489919,4.29715203929563,-0.189068421721458,1.53788,14.2643839243147,3567964786685.36,78.99802,427829074.0,63.649,1097600380.0
IND,YR2003,0.605887857091792,3.80585899528851,-0.143909424543381,1.68649,14.9479138581734,3848420429844.88,83.57377,436753652.0,64.086,1116803006.0
IND,YR2004,0.765596855110284,3.76725173477515,-0.179698884487152,1.97614,17.8591249630479,4153328341064.72,,445825854.0,64.484,1135991513.0
IND,YR2005,0.886098378458821,4.24634362031922,-0.0987746343016624,2.38807,19.6052466948335,4482414430651.38,,454832471.0,64.939,1154676322.0
IND,YR2006,2.13016842534495,5.79652337561634,-0.0953764915466309,2.8055,21.2679414221966,4843729870659.97,,457611460.0,65.373,1172878890.0
IND,YR2007,2.07339404668754,6.37288135593231,0.136991709470749,3.95,20.7996997489032,5214799058396.79,91.12498,460225575.0,65.803,1190676021.0
IND,YR2008,3.62052323540171,8.34926704907581,-0.00973291415721178,4.38,24.0973572601391,5375764159724.54,90.8729,462536166.0,66.247,1207930964.0
IND,YR2009,2.65159033235479,10.8823529411764,-0.00329578877426684,5.12,20.4005193743564,5798400761878.85,90.65366,464961693.0,66.7,1225524753.0
IND,YR2010,1.6350340943491,11.9893899204244,0.0316559858620167,7.5,22.4009332487945,6291124777993.23,90.95531,467561989.0,67.162,1243481564.0
IND,YR2011,2.0020634629993,8.91179336483371,0.0225540697574615,10.07,24.5404113195713,6620862520105.21,90.37191,471891929.0,67.623,1261224954.0
IND,YR2012,1.31293453035323,9.47899691419801,-0.15608711540699,11.1,24.534430661418,6982122438465.14,91.57155,476101422.0,68.076,1278674502.0
IND,YR2013,1.5162764665975,10.0178784746102,-0.157355144619942,12.3,25.430861300519,7428008206430.01,92.25734,484539458.0,68.499,1295829511.0
IND,YR2014,1.69565958990806,6.66565671867899,-0.222846582531929,13.5,22.9679630081172,7978440521051.13,,492791763.0,68.932,1312277191.0
IND,YR2015,2.09211521443253,4.90697344127256,0.0800815001130104,14.9,19.8131891564045,8616416873256.67,,500763345.0,69.326,1328024498.0
IND,YR2016,1.9373641224439,4.94821634062141,0.0613894164562225,16.5,19.1582349105946,9327814573620.6,,508796784.0,69.709,1343944296.0
IND,YR2017,1.50731583255894,3.32817337461298,0.0410966314375401,18.2,18.7917648392982,9961675338509.53,,516812065.0,70.068,1359657400.0
IND,YR2018,1.55821483801455,3.9388264669163,0.262917786836624,20.0813,19.9278285988562,10604587056326.2,,524342818.0,70.415,1374659064.0
IND,YR2019,1.78482633957161,3.72950573539129,0.130771830677986,29.5235,18.664264897257,11015136957033.9,,531383542.0,70.746,1389030312.0
IND,YR2020,2.40620322673636,6.62343677628535,0.374532461166382,43.4054,18.6824769296756,10378712667572.0,,532528354.0,70.156,1402617695.0
IND,YR2021,1.41217101040888,5.13140747176369,0.249238416552544,,21.3991583305515,11384367630967.9,,550352877.0,67.282,1414203896.0
IND,YR2022,1.49248825904,6.69903414079852,0.369541674852371,55.9,23.2515412045298,12250645714410.2,,568900960.0,71.698,1425423212.0
IND,YR2023,0.771919134264091,5.64914318907925,0.47511014342308,,21.4486977833541,13376572539398.9,,588969543.0,72.003,1438069596.0
IND,YR2024,0.694133152879562,4.95303550973656,,,21.1618460520863,14245349560959.0,,607691498.0,,1450935791.0
IRL,YR1990,1.26133865366034,3.31732886680118,,0.0,54.7062192383618,103857722620.236,89.36873,1542718.0,74.8460731707317,3513974.0
IRL,YR1991,2.73495949116743,3.21081037142378,,0.0568,55.5818364574401,105861802959.83,88.84745,1583702.0,75.025,3534235.0
IRL,YR1992,2.60767725514267,3.06999853835904,,0.17,58.4054636243813,109401053227.543,87.95219,1587332.0,75.4150975609756,3558430.0
IRL,YR1993,2.05635610310019,1.46941522411422,,0.281,63.366966997161,112346795192.48,87.58849,1622931.0,75.2921951219512,3576261.0
IRL,YR1994,1.50090049057357,2.30920192610951,,0.558,67.9600321066691,118813283454.259,87.64264,1657325.0,75.7866341463415,3590386.0
IRL,YR1995,2.08696657373782,2.52486446780802,,1.11,73.5199805547023,130260255820.536,87.94268,1692510.0,75.4693170731707,3608841.0
IRL,YR1996,3.45356359013551,1.75574469607419,1.67031967639923,2.2,74.9070020586701,139872973778.198,88.80624,1753188.0,75.8317073170732,3637510.0
IRL,YR1997,2.44856369452834,1.5418020226137,,4.09,77.1247806345089,155289444361.718,,1769376.0,75.9853658536585,3674171.0
IRL,YR1998,9.82513843344542,2.40768094534715,1.73684322834015,8.1,84.3240502327877,168902307528.029,94.67116,1824784.0,76.1804878048781,3712696.0
IRL,YR1999,18.4143116828593,1.62988605221407,,10.9,86.4600758221796,186687527358.622,94.72039,1866317.0,76.0829268292683,3754786.0
IRL,YR2000,25.7260262363322,5.57763269940387,1.59273290634155,17.8505,94.3894347338897,204242735225.083,94.79352,1917587.0,76.5365853658537,3805174.0
IRL,YR2001,8.82598474922644,4.85280279607477,,23.1388,95.2243726376591,215079489846.135,94.63713,1959687.0,77.1341463414634,3866243.0
IRL,YR2002,22.8030331294708,4.62820512820515,1.57149362564087,25.85,90.449466813067,227767814123.043,94.80837,1999622.0,77.6341463414634,3931947.0
IRL,YR2003,13.8344483636902,3.49221909079765,1.49655044078827,34.31,80.8405847264703,234632368637.471,94.8888,2032436.0,78.1390243902439,3996521.0
